index,order_id,item_id,product_id,quantity,list_price,discount
1524,546,3,18,2,449,0.07
1525,547,1,11,2,1680.99,0.05
1526,547,2,9,1,2999.99,0.2
1527,547,3,5,1,1320.99,0.1
1528,548,1,8,1,1799.99,0.1
1529,548,2,11,2,1680.99,0.07
1530,549,1,15,1,529.99,0.07
1531,549,2,16,1,599.99,0.05
1532,549,3,3,1,999.99,0.07
1533,549,4,7,1,3999.99,0.05
1534,549,5,13,2,269.99,0.1
1535,550,1,4,1,2899.99,0.05
1536,551,1,16,1,599.99,0.05
1537,551,2,26,1,599.99,0.07
1538,551,3,11,2,1680.99,0.2
1539,551,4,15,2,529.99,0.2
1540,552,1,23,1,299.99,0.2
1541,552,2,2,1,749.99,0.2
1542,552,3,24,1,549.99,0.2
1543,552,4,18,1,449,0.1
1544,552,5,19,2,449,0.2
1545,553,1,24,1,549.99,0.1
1546,553,2,18,2,449,0.07
1547,553,3,12,1,549.99,0.07
1548,554,1,3,2,999.99,0.07
1549,554,2,22,1,269.99,0.05
1550,554,3,4,2,2899.99,0.2
1551,555,1,8,1,1799.99,0.2
1552,555,2,7,1,3999.99,0.1
1553,555,3,20,2,599.99,0.07
1554,556,1,16,1,599.99,0.1
1555,556,2,4,2,2899.99,0.2
1556,557,1,9,2,2999.99,0.1
1557,557,2,10,1,1549,0.1
1558,558,1,7,1,3999.99,0.07
1559,558,2,16,1,599.99,0.07
1560,558,3,9,1,2999.99,0.1
1561,558,4,21,2,269.99,0.05
1562,558,5,10,2,1549,0.07
1563,559,1,15,2,529.99,0.1
1564,559,2,6,1,469.99,0.1
1565,559,3,7,2,3999.99,0.07
1566,560,1,16,1,599.99,0.05
1567,560,2,26,2,599.99,0.1
1568,561,1,15,2,529.99,0.05
1569,561,2,18,1,449,0.05
1570,561,3,5,1,1320.99,0.05
1571,561,4,17,2,429,0.07
1572,562,1,25,2,499.99,0.07
1573,562,2,26,1,599.99,0.05
1574,563,1,6,2,469.99,0.1
1575,563,2,19,1,449,0.05
1576,563,3,13,2,269.99,0.1
1577,564,1,4,1,2899.99,0.2
1578,564,2,15,1,529.99,0.2
1579,565,1,18,1,449,0.2
1580,565,2,25,2,499.99,0.1
1581,565,3,9,1,2999.99,0.05
1582,565,4,17,1,429,0.1
1583,566,1,24,2,549.99,0.07
1584,566,2,7,2,3999.99,0.2
1585,566,3,8,1,1799.99,0.1
1586,566,4,21,2,269.99,0.2
1587,567,1,9,1,2999.99,0.2
1588,567,2,5,1,1320.99,0.07
1589,568,1,5,1,1320.99,0.05
1590,568,2,10,1,1549,0.05
1591,569,1,16,1,599.99,0.05
1592,569,2,24,2,549.99,0.1
1593,570,1,18,1,449,0.07
1594,570,2,24,2,549.99,0.1
1595,570,3,3,2,999.99,0.2
1596,570,4,11,1,1680.99,0.1
1597,570,5,16,1,599.99,0.05
1598,571,1,4,1,2899.99,0.05
1599,571,2,9,1,2999.99,0.1
1600,572,1,3,1,999.99,0.05
1601,572,2,13,2,269.99,0.1
1602,572,3,11,2,1680.99,0.2
1603,573,1,2,1,749.99,0.2
1604,574,1,26,1,599.99,0.05
1605,574,2,13,2,269.99,0.1
1606,574,3,12,2,549.99,0.1
1607,574,4,23,2,299.99,0.1
1608,574,5,11,2,1680.99,0.05
1609,575,1,4,2,2899.99,0.07
1610,575,2,12,1,549.99,0.2
1611,576,1,9,1,2999.99,0.1
1612,577,1,3,2,999.99,0.2
1613,578,1,21,1,269.99,0.07
1614,578,2,25,2,499.99,0.2
1615,578,3,18,2,449,0.05
1616,578,4,8,2,1799.99,0.2
1617,579,1,7,2,3999.99,0.05
1618,579,2,6,1,469.99,0.2
1619,580,1,16,2,599.99,0.2
1620,580,2,15,1,529.99,0.07
1621,580,3,21,2,269.99,0.2
1622,580,4,9,2,2999.99,0.07
1623,580,5,19,1,449,0.2
1624,581,1,8,2,1799.99,0.07
1625,582,1,10,2,1549,0.2
1626,582,2,17,2,429,0.07
1627,583,1,15,2,529.99,0.2
1628,584,1,19,1,449,0.07
1629,584,2,23,1,299.99,0.07
1630,584,3,15,1,529.99,0.1
1631,584,4,22,1,269.99,0.05
1632,584,5,8,2,1799.99,0.07
1633,585,1,10,1,1549,0.2
1634,585,2,18,2,449,0.2
1635,585,3,15,1,529.99,0.05
1636,585,4,12,2,549.99,0.07
1637,586,1,11,2,1680.99,0.1
1638,586,2,23,2,299.99,0.2
1639,587,1,24,1,549.99,0.05
1640,587,2,23,1,299.99,0.05
1641,587,3,18,1,449,0.05
1642,587,4,21,1,269.99,0.2
1643,588,1,10,2,1549,0.07
1644,588,2,23,1,299.99,0.2
1645,589,1,15,2,529.99,0.05
1646,590,1,2,2,749.99,0.1
1647,590,2,20,1,599.99,0.07
1648,590,3,8,2,1799.99,0.05
1649,590,4,5,2,1320.99,0.1
1650,590,5,24,1,549.99,0.1
1651,591,1,16,2,599.99,0.05
1652,591,2,25,2,499.99,0.05
1653,591,3,2,2,749.99,0.1
1654,592,1,21,2,269.99,0.1
1655,592,2,16,1,599.99,0.05
1656,592,3,18,2,449,0.07
1657,593,1,3,2,999.99,0.1
1658,593,2,25,1,499.99,0.07
1659,594,1,26,1,599.99,0.1
1660,594,2,21,2,269.99,0.05
1661,595,1,4,1,2899.99,0.07
1662,595,2,19,2,449,0.07
1663,595,3,3,1,999.99,0.07
1664,595,4,10,1,1549,0.07
1665,595,5,26,2,599.99,0.05
1666,596,1,5,1,1320.99,0.05
1667,596,2,23,2,299.99,0.1
1668,596,3,9,1,2999.99,0.05
1669,597,1,17,2,429,0.2
1670,597,2,8,1,1799.99,0.07
1671,598,1,4,2,2899.99,0.05
1672,598,2,16,2,599.99,0.07
1673,598,3,14,1,269.99,0.1
1674,599,1,9,2,2999.99,0.05
1675,599,2,22,2,269.99,0.2
1676,599,3,23,1,299.99,0.07
1677,599,4,10,2,1549,0.1
1678,600,1,26,2,599.99,0.07
1679,600,2,4,1,2899.99,0.2
1680,600,3,18,2,449,0.07
1681,601,1,12,2,549.99,0.2
1682,602,1,15,2,529.99,0.05
1683,602,2,5,2,1320.99,0.07
1684,603,1,12,1,549.99,0.07
1685,603,2,4,1,2899.99,0.1
1686,604,1,10,2,1549,0.07
1687,604,2,9,2,2999.99,0.2
1688,605,1,19,1,449,0.07
1689,605,2,25,2,499.99,0.05
1690,605,3,13,2,269.99,0.2
1691,605,4,11,1,1680.99,0.2
1692,606,1,6,2,469.99,0.2
1693,606,2,18,2,449,0.05
1694,607,1,11,2,1680.99,0.2
1695,607,2,26,2,599.99,0.2
1696,607,3,14,1,269.99,0.07
1697,608,1,4,2,2899.99,0.2
1698,608,2,7,2,3999.99,0.1
1699,608,3,24,1,549.99,0.1
1700,609,1,10,1,1549,0.07
1701,609,2,7,1,3999.99,0.1
1702,609,3,22,2,269.99,0.1
1703,609,4,5,1,1320.99,0.1
1704,610,1,26,1,599.99,0.1
1705,610,2,24,1,549.99,0.07
1706,610,3,18,2,449,0.07
1707,610,4,3,1,999.99,0.07
1708,610,5,8,1,1799.99,0.1
1709,611,1,16,2,599.99,0.07
1710,612,1,13,1,269.99,0.1
1711,612,2,14,1,269.99,0.1
1712,612,3,17,1,429,0.07
1713,612,4,20,1,599.99,0.2
1714,613,1,9,2,2999.99,0.1
1715,613,2,18,2,449,0.05
1716,613,3,12,1,549.99,0.07
1717,614,1,18,1,449,0.1
1718,614,2,21,1,269.99,0.05
1719,615,1,11,1,1680.99,0.07
1720,615,2,23,1,299.99,0.05
1721,615,3,6,2,469.99,0.1
1722,615,4,19,2,449,0.1
1723,616,1,24,1,549.99,0.2
1724,616,2,16,2,599.99,0.2
1725,617,1,15,2,529.99,0.2
1726,617,2,11,2,1680.99,0.07
1727,618,1,17,2,429,0.1
1728,618,2,11,1,1680.99,0.07
1729,619,1,25,1,499.99,0.07
1730,620,1,5,2,1320.99,0.2
1731,621,1,17,2,429,0.07
1732,622,1,9,2,2999.99,0.07
1733,622,2,18,1,449,0.1
1734,622,3,10,1,1549,0.2
1735,622,4,25,1,499.99,0.07
1736,623,1,8,1,1799.99,0.07
1737,624,1,21,2,269.99,0.05
1738,624,2,16,1,599.99,0.07
1739,624,3,22,1,269.99,0.07
1740,624,4,14,2,269.99,0.2
1741,625,1,17,1,429,0.07
1742,625,2,11,2,1680.99,0.2
1743,625,3,26,1,599.99,0.07
1744,625,4,23,2,299.99,0.1
1745,626,1,15,1,529.99,0.2
1746,627,1,19,1,449,0.07
1747,627,2,9,2,2999.99,0.2
1748,627,3,26,1,599.99,0.07
1749,628,1,15,2,529.99,0.1
1750,629,1,19,1,449,0.05
1751,629,2,5,2,1320.99,0.05
1752,629,3,23,2,299.99,0.1
1753,629,4,14,2,269.99,0.05
1754,629,5,6,2,469.99,0.1
1755,630,1,5,1,1320.99,0.05
1756,630,2,25,1,499.99,0.1
1757,630,3,18,2,449,0.1
1758,630,4,21,2,269.99,0.07
1759,631,1,24,2,549.99,0.07
1760,631,2,15,2,529.99,0.07
1761,632,1,25,1,499.99,0.2
1762,632,2,11,2,1680.99,0.1
1763,632,3,15,1,529.99,0.07
1764,632,4,6,1,469.99,0.05
1765,632,5,22,2,269.99,0.1
1766,633,1,12,2,549.99,0.05
1767,633,2,13,2,269.99,0.2
1768,633,3,5,2,1320.99,0.2
1769,633,4,10,2,1549,0.2
1770,634,1,4,2,2899.99,0.05
1771,634,2,12,1,549.99,0.1
1772,635,1,4,1,2899.99,0.05
1773,636,1,85,2,329.99,0.2
1774,637,1,9,1,2999.99,0.1
1775,637,2,106,2,449.99,0.1
1776,638,1,103,1,551.99,0.05
1777,638,2,56,1,5499.99,0.2
1778,638,3,53,2,749.99,0.05
1779,639,1,15,1,529.99,0.07
1780,639,2,73,1,749.99,0.05
1781,639,3,72,1,619.99,0.05
1782,639,4,61,2,4999.99,0.1
1783,640,1,106,2,449.99,0.05
1784,640,2,32,1,469.99,0.07
1785,640,3,30,1,999.99,0.07
1786,640,4,76,2,299.99,0.07
1787,640,5,109,2,416.99,0.2
1788,641,1,15,1,529.99,0.05
1789,641,2,62,1,3499.99,0.2
1790,641,3,64,1,489.99,0.2
1791,642,1,68,2,449.99,0.07
1792,643,1,53,1,749.99,0.05
1793,644,1,9,1,2999.99,0.07
1794,645,1,99,1,299.99,0.07
1795,645,2,42,2,2299.99,0.05
1796,645,3,6,1,469.99,0.05
1797,645,4,47,2,5299.99,0.07
1798,645,5,21,2,269.99,0.07
1799,646,1,15,2,529.99,0.2
1800,646,2,4,1,2899.99,0.07
1801,646,3,95,1,299.99,0.05
1802,646,4,12,1,549.99,0.2
1803,647,1,25,2,499.99,0.07
1804,647,2,13,1,269.99,0.1
1805,648,1,24,1,549.99,0.07
1806,649,1,97,2,349.99,0.1
1807,649,2,90,1,209.99,0.07
1808,649,3,11,2,1680.99,0.1
1809,649,4,78,1,647.99,0.05
1810,650,1,3,1,999.99,0.2
1811,651,1,79,1,402.99,0.1
1812,651,2,85,1,329.99,0.05
1813,651,3,102,2,489.99,0.05
1814,651,4,94,2,249.99,0.05
1815,652,1,102,1,489.99,0.1
1816,652,2,62,2,3499.99,0.2
1817,652,3,67,2,250.99,0.2
1818,652,4,23,1,299.99,0.1
1819,652,5,74,1,439.99,0.05
1820,653,1,6,1,469.99,0.07
1821,653,2,43,1,5299.99,0.1
1822,653,3,2,2,749.99,0.1
1823,653,4,80,1,761.99,0.2
1824,653,5,88,2,189.99,0.07
1825,654,1,9,1,2999.99,0.1
1826,654,2,95,1,299.99,0.1
1827,654,3,110,2,470.99,0.07
1828,654,4,97,2,349.99,0.07
1829,655,1,67,1,250.99,0.1
1830,656,1,83,1,149.99,0.1
1831,656,2,22,1,269.99,0.07
1832,656,3,33,2,469.99,0.05
1833,657,1,52,1,875.99,0.05
1834,657,2,54,2,3199.99,0.05
1835,658,1,49,2,3499.99,0.2
1836,658,2,29,1,999.99,0.05
1837,658,3,9,1,2999.99,0.05
1838,659,1,42,2,2299.99,0.05
1839,659,2,39,2,1499.99,0.07
1840,659,3,70,1,659.99,0.05
1841,659,4,61,2,4999.99,0.07
1842,660,1,30,1,999.99,0.2
1843,660,2,59,2,2599.99,0.07
1844,660,3,47,2,5299.99,0.05
1845,660,4,29,2,999.99,0.2
1846,661,1,63,2,3499.99,0.07
1847,661,2,22,2,269.99,0.05
1848,662,1,55,2,2699.99,0.1
1849,662,2,95,2,299.99,0.2
1850,662,3,102,2,489.99,0.07
1851,662,4,22,1,269.99,0.07
1852,662,5,106,2,449.99,0.07
1853,663,1,41,2,1469.99,0.05
1854,663,2,17,2,429,0.2
1855,663,3,94,1,249.99,0.05
1856,663,4,71,1,416.99,0.07
1857,663,5,106,1,449.99,0.2
1858,664,1,52,2,875.99,0.07
1859,664,2,5,1,1320.99,0.07
1860,664,3,50,1,5999.99,0.2
1861,664,4,101,2,339.99,0.2
1862,664,5,47,1,5299.99,0.07
1863,665,1,58,1,4999.99,0.07
1864,665,2,42,2,2299.99,0.2
1865,665,3,25,2,499.99,0.05
1866,666,1,98,2,489.99,0.2
1867,666,2,39,1,1499.99,0.05
1868,667,1,79,1,402.99,0.2
1869,667,2,84,1,109.99,0.1
1870,667,3,3,1,999.99,0.2
1871,667,4,99,1,299.99,0.1
1872,667,5,85,1,329.99,0.05
1873,668,1,48,2,1499.99,0.05
1874,668,2,19,2,449,0.1
1875,669,1,16,2,599.99,0.07
1876,669,2,72,1,619.99,0.07
1877,670,1,108,1,449.99,0.1
1878,670,2,28,1,2499.99,0.07
1879,670,3,104,2,481.99,0.2
1880,670,4,45,2,869.99,0.05
1881,671,1,30,1,999.99,0.05
1882,671,2,69,1,416.99,0.05
1883,671,3,55,1,2699.99,0.2
1884,671,4,4,1,2899.99,0.07
1885,671,5,109,2,416.99,0.07
1886,672,1,51,2,6499.99,0.07
1887,672,2,96,2,349.99,0.2
1888,672,3,48,2,1499.99,0.07
1889,673,1,66,1,250.99,0.2
1890,673,2,38,1,549.99,0.2
1891,673,3,5,1,1320.99,0.07
1892,673,4,13,1,269.99,0.1
1893,674,1,26,2,599.99,0.2
1894,675,1,17,1,429,0.05
1895,675,2,89,2,209.99,0.05
1896,675,3,19,1,449,0.07
1897,675,4,32,1,469.99,0.2
1898,676,1,70,1,659.99,0.2
1899,676,2,104,2,481.99,0.07
1900,676,3,24,1,549.99,0.1
1901,676,4,29,1,999.99,0.2
1902,677,1,75,1,599.99,0.07
1903,677,2,7,2,3999.99,0.07
1904,677,3,105,2,533.99,0.07
1905,677,4,91,2,349.99,0.05
1906,677,5,54,2,3199.99,0.1
1907,678,1,52,2,875.99,0.05
1908,678,2,37,2,379.99,0.07
1909,679,1,15,2,529.99,0.2
1910,679,2,83,2,149.99,0.05
1911,680,1,81,2,1099.99,0.05
1912,680,2,7,1,3999.99,0.2
1913,680,3,50,1,5999.99,0.07
1914,681,1,82,1,659.99,0.05
1915,681,2,63,1,3499.99,0.07
1916,681,3,61,1,4999.99,0.2
1917,681,4,6,2,469.99,0.05
1918,681,5,30,1,999.99,0.07
1919,682,1,39,1,1499.99,0.2
1920,682,2,60,2,1559.99,0.2
1921,682,3,99,1,299.99,0.2
1922,683,1,2,2,749.99,0.1
1923,684,1,56,1,5499.99,0.07
1924,684,2,33,1,469.99,0.1
1925,685,1,59,1,2599.99,0.05
1926,685,2,48,2,1499.99,0.05
1927,685,3,107,1,416.99,0.05
1928,685,4,98,2,489.99,0.2
1929,685,5,56,2,5499.99,0.05
1930,686,1,16,1,599.99,0.2
1931,686,2,30,1,999.99,0.1
1932,686,3,88,2,189.99,0.2
1933,686,4,19,2,449,0.2
1934,686,5,104,1,481.99,0.2
1935,687,1,48,2,1499.99,0.05
1936,687,2,95,1,299.99,0.07
1937,687,3,5,2,1320.99,0.2
1938,687,4,83,1,149.99,0.07
1939,688,1,8,1,1799.99,0.1
1940,688,2,88,1,189.99,0.05
1941,689,1,33,2,469.99,0.1
1942,690,1,84,1,109.99,0.2
1943,690,2,11,2,1680.99,0.07
1944,690,3,85,1,329.99,0.05
1945,690,4,109,2,416.99,0.2
1946,691,1,23,2,299.99,0.05
1947,691,2,5,2,1320.99,0.1
1948,691,3,55,2,2699.99,0.2
1949,691,4,20,1,599.99,0.2
1950,692,1,59,1,2599.99,0.2
1951,692,2,75,1,599.99,0.07
1952,692,3,15,2,529.99,0.07
1953,692,4,56,2,5499.99,0.1
1954,693,1,104,2,481.99,0.2
1955,693,2,13,1,269.99,0.2
1956,693,3,5,2,1320.99,0.05
1957,693,4,31,1,1632.99,0.07
1958,694,1,48,1,1499.99,0.2
1959,694,2,39,1,1499.99,0.05
1960,694,3,55,2,2699.99,0.1
1961,694,4,103,2,551.99,0.2
1962,694,5,45,2,869.99,0.1
1963,695,1,82,2,659.99,0.1
1964,695,2,57,2,1999.99,0.2
1965,696,1,88,2,189.99,0.07
1966,696,2,7,1,3999.99,0.1
1967,696,3,45,1,869.99,0.07
1968,697,1,5,2,1320.99,0.05
1969,698,1,96,1,349.99,0.07
1970,698,2,12,1,549.99,0.07
1971,698,3,40,2,4999.99,0.05
1972,699,1,106,2,449.99,0.1
1973,699,2,48,1,1499.99,0.07
1974,699,3,31,1,1632.99,0.2
1975,699,4,24,2,549.99,0.1
1976,699,5,82,2,659.99,0.2
1977,700,1,7,2,3999.99,0.05
1978,700,2,63,1,3499.99,0.2
1979,701,1,84,1,109.99,0.05
1980,702,1,25,2,499.99,0.05
1981,702,2,104,1,481.99,0.1
1982,702,3,3,2,999.99,0.07
1983,703,1,45,2,869.99,0.2
1984,703,2,66,2,250.99,0.05
1985,703,3,72,1,619.99,0.2
1986,703,4,4,2,2899.99,0.2
1987,704,1,10,2,1549,0.05
1988,704,2,62,1,3499.99,0.2
1989,704,3,100,2,489.99,0.07
1990,705,1,61,1,4999.99,0.1
1991,706,1,27,1,999.99,0.1
1992,706,2,23,2,299.99,0.05
1993,706,3,60,1,1559.99,0.2
1994,707,1,106,2,449.99,0.05
1995,707,2,100,1,489.99,0.07
1996,707,3,11,2,1680.99,0.1
1997,707,4,26,2,599.99,0.1
1998,708,1,6,1,469.99,0.07
1999,708,2,47,1,5299.99,0.1
2000,708,3,34,2,469.99,0.2
2001,709,1,55,2,2699.99,0.05
2002,709,2,101,2,339.99,0.07
2003,709,3,48,1,1499.99,0.07
2004,710,1,42,1,2299.99,0.05
2005,710,2,60,2,1559.99,0.2
2006,710,3,39,2,1499.99,0.2
2007,710,4,57,1,1999.99,0.2
2008,710,5,28,1,2499.99,0.05
2009,711,1,5,2,1320.99,0.05
2010,711,2,95,2,299.99,0.2
2011,711,3,72,2,619.99,0.05
2012,712,1,44,2,539.99,0.2
2013,712,2,74,2,439.99,0.1
2014,712,3,35,1,832.99,0.2
2015,712,4,76,1,299.99,0.2
2016,712,5,4,2,2899.99,0.05
2017,713,1,93,2,209.99,0.2
2018,713,2,97,2,349.99,0.1
2019,713,3,53,1,749.99,0.07
2020,713,4,108,2,449.99,0.07
2021,714,1,92,2,209.99,0.2
2022,715,1,61,2,4999.99,0.1
2023,715,2,50,1,5999.99,0.2
2024,716,1,111,2,470.99,0.1
2025,716,2,93,2,209.99,0.07
2026,716,3,79,1,402.99,0.1
2027,716,4,4,2,2899.99,0.05
2028,717,1,56,2,5499.99,0.05
2029,717,2,93,1,209.99,0.2
2030,718,1,92,2,209.99,0.07
2031,718,2,40,2,4999.99,0.07
2032,718,3,64,2,489.99,0.1
2033,719,1,100,1,489.99,0.2
2034,720,1,111,1,470.99,0.07
2035,720,2,6,1,469.99,0.1
2036,721,1,45,2,869.99,0.07
2037,721,2,102,1,489.99,0.1
2038,721,3,73,2,749.99,0.05
2039,721,4,33,1,469.99,0.2
2040,722,1,22,2,269.99,0.07
2041,722,2,3,1,999.99,0.05
2042,722,3,104,2,481.99,0.1
2043,723,1,24,2,549.99,0.07
2044,723,2,16,1,599.99,0.05
2045,723,3,108,1,449.99,0.07
2046,724,1,23,1,299.99,0.05
2047,724,2,75,1,599.99,0.2
2048,724,3,102,1,489.99,0.05
2049,724,4,55,1,2699.99,0.2
2050,725,1,90,1,209.99,0.1
2051,725,2,91,1,349.99,0.05
2052,725,3,77,2,799.99,0.07
2053,725,4,62,2,3499.99,0.1
2054,726,1,64,1,489.99,0.2
2055,727,1,78,1,647.99,0.07
2056,727,2,82,2,659.99,0.05
2057,728,1,70,1,659.99,0.05
2058,728,2,56,1,5499.99,0.1
2059,728,3,91,1,349.99,0.1
2060,728,4,58,1,4999.99,0.07
2061,729,1,101,2,339.99,0.1
2062,730,1,59,2,2599.99,0.05
2063,730,2,79,1,402.99,0.1
2064,730,3,96,2,349.99,0.07
2065,730,4,13,1,269.99,0.1
2066,731,1,91,1,349.99,0.05
2067,731,2,49,1,3499.99,0.2
2068,731,3,67,2,250.99,0.2
2069,731,4,29,1,999.99,0.2
2070,732,1,47,1,5299.99,0.07
2071,732,2,4,2,2899.99,0.07
2072,733,1,84,1,109.99,0.05
2073,733,2,55,1,2699.99,0.2
2074,733,3,102,2,489.99,0.1
2075,734,1,26,1,599.99,0.2
2076,734,2,3,1,999.99,0.05
2077,734,3,84,2,109.99,0.2
2078,734,4,65,2,346.99,0.1
2079,735,1,71,2,416.99,0.1
2080,735,2,10,2,1549,0.07
2081,736,1,56,2,5499.99,0.05
2082,736,2,17,1,429,0.1
2083,736,3,62,2,3499.99,0.2
2084,737,1,52,1,875.99,0.05
2085,737,2,19,2,449,0.07
2086,737,3,77,2,799.99,0.07
2087,737,4,34,1,469.99,0.2
2088,738,1,82,2,659.99,0.07
2089,738,2,38,2,549.99,0.2
2090,738,3,25,1,499.99,0.1
2091,738,4,63,1,3499.99,0.07
2092,739,1,3,1,999.99,0.2
2093,740,1,81,1,1099.99,0.05
2094,740,2,94,2,249.99,0.2
2095,740,3,11,1,1680.99,0.2
2096,740,4,19,1,449,0.2
2097,740,5,12,2,549.99,0.07
2098,741,1,58,1,4999.99,0.05
2099,741,2,76,1,299.99,0.07
2100,741,3,21,2,269.99,0.07
2101,741,4,56,2,5499.99,0.05
2102,742,1,107,2,416.99,0.05
2103,742,2,45,1,869.99,0.07
2104,743,1,80,1,761.99,0.05
2105,744,1,33,2,469.99,0.2
2106,745,1,95,2,299.99,0.05
2107,745,2,22,2,269.99,0.2
2108,745,3,78,1,647.99,0.1
2109,746,1,99,1,299.99,0.1
2110,747,1,110,1,470.99,0.07
2111,747,2,86,1,149.99,0.2
2112,747,3,33,2,469.99,0.1
2113,747,4,81,1,1099.99,0.07
2114,748,1,16,2,599.99,0.1
2115,748,2,83,2,149.99,0.05
2116,748,3,41,1,1469.99,0.07
2117,748,4,35,2,832.99,0.2
2118,749,1,9,1,2999.99,0.2
2119,749,2,28,1,2499.99,0.05
2120,749,3,79,1,402.99,0.2
2121,749,4,24,1,549.99,0.05
2122,749,5,40,1,4999.99,0.07
2123,750,1,72,1,619.99,0.05
2124,750,2,78,2,647.99,0.1
2125,751,1,45,2,869.99,0.05
2126,752,1,12,2,549.99,0.05
2127,752,2,31,2,1632.99,0.05
2128,753,1,105,2,533.99,0.07
2129,753,2,7,2,3999.99,0.2
2130,753,3,36,2,832.99,0.1
2131,753,4,95,1,299.99,0.07
2132,753,5,66,1,250.99,0.2
2133,754,1,74,2,439.99,0.07
2134,754,2,12,2,549.99,0.07
2135,754,3,3,1,999.99,0.05
2136,754,4,67,2,250.99,0.05
2137,754,5,7,1,3999.99,0.2
2138,755,1,80,2,761.99,0.07
2139,755,2,43,2,5299.99,0.05
2140,755,3,57,2,1999.99,0.1
2141,756,1,64,1,489.99,0.1
2142,756,2,17,2,429,0.05
2143,757,1,95,1,299.99,0.1
2144,758,1,22,2,269.99,0.07
2145,758,2,99,1,299.99,0.1
2146,758,3,27,1,999.99,0.07
2147,758,4,65,2,346.99,0.07
2148,758,5,109,1,416.99,0.2
2149,759,1,93,2,209.99,0.05
2150,759,2,78,1,647.99,0.07
2151,760,1,21,2,269.99,0.07
2152,760,2,29,2,999.99,0.07
2153,761,1,43,1,5299.99,0.07
2154,761,2,52,2,875.99,0.2
2155,762,1,102,2,489.99,0.05
2156,763,1,90,1,209.99,0.07
2157,763,2,103,1,551.99,0.1
2158,764,1,55,1,2699.99,0.07
2159,764,2,95,2,299.99,0.05
2160,764,3,81,2,1099.99,0.07
2161,765,1,28,2,2499.99,0.2
2162,765,2,12,1,549.99,0.07
2163,765,3,25,1,499.99,0.2
2164,765,4,53,1,749.99,0.2
2165,765,5,65,1,346.99,0.05
2166,766,1,111,1,470.99,0.2
2167,767,1,63,1,3499.99,0.1
2168,767,2,29,1,999.99,0.07
2169,767,3,41,2,1469.99,0.05
2170,767,4,77,2,799.99,0.05
2171,768,1,31,1,1632.99,0.2
2172,768,2,76,1,299.99,0.2
2173,769,1,8,1,1799.99,0.1
2174,769,2,6,2,469.99,0.05
2175,769,3,36,2,832.99,0.07
2176,770,1,110,1,470.99,0.05
2177,770,2,42,1,2299.99,0.2
2178,770,3,103,1,551.99,0.2
2179,770,4,11,2,1680.99,0.05
2180,771,1,13,2,269.99,0.2
2181,771,2,88,1,189.99,0.2
2182,772,1,103,1,551.99,0.07
2183,773,1,92,1,209.99,0.1
2184,773,2,14,1,269.99,0.05
2185,773,3,17,2,429,0.2
2186,773,4,33,2,469.99,0.07
2187,774,1,65,1,346.99,0.05
2188,774,2,36,2,832.99,0.05
2189,774,3,20,1,599.99,0.2
2190,774,4,73,1,749.99,0.05
2191,774,5,58,2,4999.99,0.1
2192,775,1,39,1,1499.99,0.07
2193,776,1,28,1,2499.99,0.2
2194,776,2,42,2,2299.99,0.2
2195,776,3,71,1,416.99,0.1
2196,776,4,35,1,832.99,0.1
2197,777,1,5,1,1320.99,0.2
2198,777,2,7,2,3999.99,0.2
2199,777,3,2,1,749.99,0.2
2200,778,1,64,1,489.99,0.1
2201,778,2,85,1,329.99,0.05
2202,779,1,101,1,339.99,0.05
2203,779,2,90,2,209.99,0.2
2204,779,3,47,1,5299.99,0.2
2205,779,4,8,1,1799.99,0.2
2206,779,5,85,1,329.99,0.2
2207,780,1,32,1,469.99,0.1
2208,781,1,109,2,416.99,0.05
2209,781,2,7,2,3999.99,0.2
2210,781,3,57,2,1999.99,0.1
2211,782,1,20,2,599.99,0.07
2212,782,2,57,1,1999.99,0.07
2213,782,3,99,1,299.99,0.07
2214,782,4,16,2,599.99,0.2
2215,783,1,92,1,209.99,0.2
2216,783,2,22,2,269.99,0.05
2217,783,3,94,1,249.99,0.05
2218,783,4,29,1,999.99,0.1
2219,784,1,22,1,269.99,0.07
2220,784,2,72,2,619.99,0.1
2221,784,3,16,1,599.99,0.2
2222,785,1,59,2,2599.99,0.2
2223,785,2,40,1,4999.99,0.07
2224,785,3,25,1,499.99,0.07
2225,786,1,80,1,761.99,0.05
2226,787,1,51,2,6499.99,0.07
2227,787,2,66,2,250.99,0.1
2228,788,1,48,1,1499.99,0.2
2229,788,2,19,1,449,0.1
2230,788,3,13,1,269.99,0.05
2231,789,1,100,2,489.99,0.2
2232,789,2,93,2,209.99,0.07
2233,790,1,62,2,3499.99,0.07
2234,790,2,91,1,349.99,0.1
2235,791,1,54,1,3199.99,0.2
2236,791,2,25,2,499.99,0.07
2237,792,1,16,2,599.99,0.2
2238,792,2,39,1,1499.99,0.2
2239,792,3,56,1,5499.99,0.2
2240,792,4,30,1,999.99,0.05
2241,792,5,2,1,749.99,0.2
2242,793,1,60,1,1559.99,0.05
2243,793,2,95,2,299.99,0.05
2244,793,3,75,2,599.99,0.05
2245,794,1,41,2,1469.99,0.05
2246,794,2,68,1,449.99,0.2
2247,794,3,17,1,429,0.07
2248,794,4,28,1,2499.99,0.1
2249,795,1,95,2,299.99,0.05
2250,795,2,99,2,299.99,0.05
2251,796,1,6,2,469.99,0.2
2252,797,1,11,1,1680.99,0.07
